,energyConsumption,ms,tx_power_median,ECL_median,Location Coverage,energyConsumptionTx,msTx,duration,interval,psize,tau,Throughput
5921,4.073300000000003,26859.749,230.0,2.0,-1.0,3.9841000000000117,25340.25,3600,60.0,20,1100000.0,6.3140655676246285
5922,5.888499999999992,30483.251,230.0,2.0,-1.0,5.805300000000003,28870.501,3600,60.0,20,1100000.0,5.541989035798165
5923,4.647500000000008,28191.5,230.0,2.0,-1.0,4.555500000000009,26384.0,3600,60.0,20,1100000.0,6.064281382656156
5924,4.042699999999996,27280.001,230.0,2.0,-1.0,3.9548999999999954,25371.999,3600,60.0,20,1100000.0,6.306164524127562
5925,4.013200000000012,26830.751,230.0,2.0,-1.0,3.934799999999981,25736.75,3600,60.0,20,1100000.0,6.216791164385557
5926,3.961199999999991,26814.999,230.0,2.0,-1.0,3.8798999999999917,25341.75,3600,60.0,20,1100000.0,6.313691832647706
5928,4.0736000000000265,27136.751,230.0,2.0,-1.0,3.9882999999999815,25429.999,3600,60.0,20,1100000.0,6.291781608013433
5929,4.0386000000000015,27398.751,230.0,2.0,-1.0,3.942599999999999,25787.25,3600,60.0,20,1100000.0,6.2046166225557196
5930,4.084000000000003,26793.0,230.0,2.0,-1.0,4.005200000000002,25373.25,3600,60.0,20,1100000.0,6.3058536056673855
5931,4.609100000000012,27795.25,230.0,2.0,-1.0,4.529099999999971,26351.5,3600,60.0,20,1100000.0,6.071760620837524
5932,4.0627999999999815,26974.249,230.0,2.0,-1.0,3.9726,25410.5,3600,60.0,20,1100000.0,6.296609669231224
5933,3.993899999999997,26996.249,230.0,2.0,-1.0,3.901200000000017,25342.249,3600,60.0,20,1100000.0,6.313567513285817
5934,4.040699999999987,27184.5,230.0,2.0,-1.0,3.948399999999992,25392.999,3600,60.0,20,1100000.0,6.300949328592499
5935,4.637099999999975,28336.75,230.0,2.0,-1.0,4.54940000000002,26384.5,3600,60.0,20,1100000.0,6.064166461369363
5936,3.9064000000000174,26943.75,230.0,2.0,-1.0,3.8276999999999934,25707.001,3600,60.0,20,1100000.0,6.223985442720448
5937,3.906100000000009,26815.75,230.0,2.0,-1.0,3.8251999999999953,25278.25,3600,60.0,20,1100000.0,6.329552085290715
5938,3.886899999999997,26983.5,230.0,2.0,-1.0,3.802999999999997,25281.25,3600,60.0,20,1100000.0,6.328800988875153
5939,3.9202999999999975,27168.5,230.0,2.0,-1.0,3.8349000000000046,25324.0,3600,60.0,20,1100000.0,6.31811720107408
5940,3.9499000000000137,27428.499,230.0,2.0,-1.0,3.8619999999999934,25789.25,3600,60.0,20,1100000.0,6.2041354440319125
5941,3.9121000000000095,27329.0,230.0,2.0,-1.0,3.8078000000000163,25280.25,3600,60.0,20,1100000.0,6.329051334539808
5942,4.644400000000019,27922.0,230.0,2.0,-1.0,4.5545999999999935,26385.5,3600,60.0,20,1100000.0,6.063936631862197
5943,3.907199999999989,26991.999,230.0,2.0,-1.0,3.808699999999988,25307.501,3600,60.0,20,1100000.0,6.3222362413420425
5944,3.8725000000000014,27014.75,230.0,2.0,-1.0,3.7772999999999968,25277.5,3600,60.0,20,1100000.0,6.329739887251508
5945,3.990899999999982,27121.249,230.0,2.0,-1.0,3.889299999999992,25340.499,3600,60.0,20,1100000.0,6.314003524555693
5946,3.955199999999991,27332.25,230.0,2.0,-1.0,3.8667000000000087,25287.999,3600,60.0,20,1100000.0,6.327111923723186
5947,3.9455000000000098,27442.5,230.0,2.0,-1.0,3.8366000000000327,25327.0,3600,60.0,20,1100000.0,6.317368815888183
5948,3.9685000000000064,26868.75,230.0,2.0,-1.0,3.877800000000008,25280.25,3600,60.0,20,1100000.0,6.329051334539808
5949,3.9250999999999854,27024.5,230.0,2.0,-1.0,3.832099999999997,25289.5,3600,60.0,20,1100000.0,6.326736392573992
5950,4.514899999999983,28256.25,230.0,2.0,-1.0,4.428200000000004,26451.0,3600,60.0,20,1100000.0,6.048920645722278
5951,11.960800000000004,66823.49900000001,230.0,2.0,-1.0,10.174800000000003,48378.751,3600,60.0,20,1100000.0,3.307237096716284
5952,4.092099999999988,26963.5,230.0,2.0,-1.0,3.998599999999982,25401.75,3600,60.0,20,1100000.0,6.29877862745677
8471,0.8103849999999997,24808.5,-60.0,0.0,0.0,0.03533799999999987,640.999,3600,60.0,20,1100000.0,249.6103738071354
8473,0.8367100000000001,23743.5,50.0,0.0,0.0,0.02782400000000029,399.501,3600,60.0,20,1100000.0,400.4996232800419
8475,0.7793650000000003,24025.0,-50.0,0.0,0.0,0.02397199999999966,399.25,3600,60.0,20,1100000.0,400.75140889167193
8477,0.8334170000000003,23681.999,40.0,0.0,0.0,0.025019000000000347,399.5,3600,60.0,20,1100000.0,400.50062578222776
8481,0.8284350000000007,23506.75,40.0,0.0,0.0,0.02718099999999968,399.25,3600,60.0,20,1100000.0,400.75140889167193
8485,0.7657169999999995,24010.751,-90.0,0.0,0.0,0.022563000000000773,399.001,3600,60.0,20,1100000.0,401.00150124937034
8487,0.8328169999999986,23587.25,40.0,0.0,0.0,0.024869999999999948,399.499,3600,60.0,20,1100000.0,400.5016282894325
8489,0.8317199999999989,25874.001,-100.0,0.0,0.0,0.02401700000000061,399.499,3600,60.0,20,1100000.0,400.5016282894325
8491,0.7571499999999993,23545.0,-100.0,0.0,0.0,0.022240000000001814,399.251,3600,60.0,20,1100000.0,400.75040513361273
8493,0.7643800000000011,23783.5,-90.0,0.0,0.0,0.022309999999999164,399.25,3600,60.0,20,1100000.0,400.75140889167193
8495,0.8398400000000006,24019.0,40.0,0.0,0.0,0.02785000000000082,399.5,3600,60.0,20,1100000.0,400.50062578222776
8497,0.8312800000000031,23636.75,40.0,0.0,0.0,0.02421999999999791,399.501,3600,60.0,20,1100000.0,400.4996232800419
8499,0.8362399999999983,23879.251,40.0,0.0,0.0,0.024499999999999744,399.25,3600,60.0,20,1100000.0,400.75140889167193
8500,3.00699,96332.99900000001,-90.0,0.0,0.0,2.266019999999997,72713.5,3600,60.0,20,1100000.0,2.2004167039133042
8502,0.7545199999999994,23752.0,-100.0,0.0,0.0,0.022769999999997736,399.251,3600,60.0,20,1100000.0,400.75040513361273
8504,0.7616499999999995,24007.0,-100.0,0.0,0.0,0.021940000000000737,397.751,3600,60.0,20,1100000.0,402.26171650102697
8510,0.9018900000000016,25436.0,40.0,0.0,0.0,0.06480999999999781,1422.5,3600,60.0,20,1100000.0,112.47803163444641
8512,0.7614900000000021,23673.75,-100.0,0.0,0.0,0.022789999999996983,399.0,3600,60.0,20,1100000.0,401.00250626566424
8514,0.8281099999999988,23891.001,40.0,0.0,0.0,0.0269900000000014,399.499,3600,60.0,20,1100000.0,400.5016282894325
8518,0.8262400000000021,23796.5,40.0,0.0,0.0,0.02449000000000013,399.25,3600,60.0,20,1100000.0,400.75140889167193
8520,0.7731500000000011,24104.001,-60.0,0.0,0.0,0.02876000000000545,516.5,3600,60.0,20,1100000.0,309.77734753146177
8524,0.8366399999999956,23957.0,40.0,0.0,0.0,0.027549999999997958,396.25,3600,60.0,20,1100000.0,403.78548895899047
8527,0.7027099999999997,18854.25,-60.0,0.0,0.0,0.4805799999999998,14980.5,3600,60.0,20,1100000.0,10.680551383465172
